query_id,query_ec,query_center,vanilla_top1_correct,vanilla_majority_ec,vanilla_majority_confidence,vanilla_n_annotated_neighbours,vanilla_majority_correct,vanilla_predicted_ecs,vanilla_n_predicted_ecs,vanilla_precision,vanilla_recall,vanilla_f1,vanilla_topk_hit,vanilla_center_purity,vanilla_mean_tanimoto,vanilla_cos_mean,prefilter_top1_correct,prefilter_majority_ec,prefilter_majority_confidence,prefilter_n_annotated_neighbours,prefilter_majority_correct,prefilter_predicted_ecs,prefilter_n_predicted_ecs,prefilter_precision,prefilter_recall,prefilter_f1,prefilter_topk_hit,prefilter_center_purity,prefilter_mean_tanimoto,prefilter_cos_mean
rxn46439,['1.14.15.6'],"['CH', 'CH2', 'Fe+2', 'Fe+2', 'Fe+2', 'Fe+2', 'Fe+2', 'Fe+2', 'O', 'O', 'O', 'O', 'O', 'O']",False,1.14.15.15,0.1,10,False,[],0,0.0,0.0,0.0,False,0.0,0.9228070175438597,0.9725751280784607,True,1.14.15.6,1.0,1,True,['1.14.15.6'],1,1.0,1.0,1.0,True,1.0,1.0,-1.0
rxn46442,['7.2.4.d'],"['C', 'CH2', 'O-']",False,4.1.1.-,0.125,16,False,[],0,0.0,0.0,0.0,False,0.6,0.9217475506949191,0.9002221822738647,False,4.1.1.-,0.15384615384615385,13,False,[],0,0.0,0.0,0.0,False,1.0,0.9803030303030303,0.8766565322875977
rxn46443,['1.21.98.4'],"['CH', 'CH2', 'CH2', 'S+']",False,4.2.3.-,0.13333333333333333,15,False,[],0,0.0,0.0,0.0,False,0.0,0.3337814531032358,0.930981457233429,True,1.21.98.4,1.0,1,True,['1.21.98.4'],1,1.0,1.0,1.0,True,1.0,1.0,-1.0
rxn46059,['2.4.1.167'],"['CH', 'O', 'O-', 'OH']",False,2.4.1.-,0.7272727272727273,11,False,['2.4.1.-'],1,0.0,0.0,0.0,True,0.0,0.8397138785403607,0.9069996476173401,False,2.4.1.213,0.2,10,False,"['2.4.1.213', '2.4.1.-']",2,0.0,0.0,0.0,True,1.0,0.7060885629306682,0.5963694453239441
rxn46063,['2.4.1.27'],"['CH', 'CH', 'CH', 'CH', 'CH', 'O', 'OH']",False,2.4.1.26,0.13333333333333333,15,False,[],0,0.0,0.0,0.0,True,0.7333333333333333,0.9661397979048856,0.9489281177520752,False,2.4.1.26,0.125,16,False,[],0,0.0,0.0,0.0,True,1.0,0.9584474902125778,0.9468885064125061
rxn46066,['5.1.3.34'],['CH'],False,1.1.1.271,0.16666666666666666,6,False,[],0,0.0,0.0,0.0,False,0.23333333333333334,0.3072859271662413,0.9906130433082581,False,5.1.99.-,0.1875,16,False,[],0,0.0,0.0,0.0,False,1.0,0.17941821091899915,0.9868014454841614
rxn46080,['1.16.3.2'],"['Fe+2', 'Fe+2', 'Fe+2', 'Fe+2', 'O', 'O', 'OH2', 'OH2', 'OH2', 'OH2', 'OH2', 'OH2']",False,1.16.3.-,0.3333333333333333,9,False,"['1.16.3.-', '1.11.1.13', '2.4.1.25', '2.4.1.8', '3.2.1.20', '4.2.1.131']",6,0.0,0.0,0.0,False,0.0,0.6095238095238095,0.89893639087677,True,1.16.3.2,1.0,1,True,['1.16.3.2'],1,1.0,1.0,1.0,True,1.0,1.0,-1.0
rxn46082,['1.14.19.21'],"['C', 'CH', 'CH', 'CH', 'CH', 'CH2', 'CH2', 'N', 'O', 'O']",False,1.14.13.72,0.4230769230769231,26,False,['1.14.13.72'],1,0.0,0.0,0.0,False,0.06666666666666667,1.0,0.9913474917411804,False,1.14.21.6,0.3,20,False,"['1.14.21.6', '1.14.13.69']",2,0.0,0.0,0.0,True,1.0,1.0,0.531821072101593
rxn46086,['1.14.14.102'],"['C', 'C', 'C', 'C', 'C', 'CH', 'CH', 'N', 'N', 'NH', 'NH', 'O', 'O']",False,1.14.19.54,0.1,10,False,[],0,0.0,0.0,0.0,False,0.36666666666666664,1.0,0.9917877912521362,False,1.14.14.1,0.42857142857142855,7,False,['1.14.14.1'],1,0.0,0.0,0.0,False,1.0,1.0,0.9884341359138489
rxn46094,['2.7.1.15'],"['O', 'O-', 'OH', 'OH', 'P']",False,2.7.1.1,0.4074074074074074,27,False,['2.7.1.1'],1,0.0,0.0,0.0,True,0.5333333333333333,0.9846994535519126,0.9646208882331848,False,2.7.1.1,0.46153846153846156,26,False,['2.7.1.1'],1,0.0,0.0,0.0,True,1.0,0.9630769230769232,0.9597360491752625
rxn46096,['2.4.1.118'],"['CH', 'CH', 'CH', 'CH', 'CH', 'NH', 'O']",True,2.4.1.-,0.7,20,False,['2.4.1.-'],1,0.0,0.0,0.0,True,0.36666666666666664,0.8664002306642499,0.9186785221099854,True,2.4.1.-,0.7272727272727273,11,False,"['2.4.1.-', '2.4.1.118']",2,0.5,1.0,0.6666666666666666,True,1.0,0.9846153846153847,0.7704602479934692
rxn47161,['2.1.1.M19'],"['CH', 'CH', 'CH', 'CH', 'CH3', 'OH', 'S+']",False,2.1.1.-,0.46153846153846156,13,False,['2.1.1.-'],1,0.0,0.0,0.0,False,0.7666666666666667,1.0,0.9738081693649292,False,2.1.1.-,0.23076923076923078,13,False,['2.1.1.-'],1,0.0,0.0,0.0,False,1.0,1.0,0.969729483127594
rxn47164,['3.2.1.192'],"['C', 'CH', 'CH', 'CH', 'CH', 'CH', 'CH', 'CH', 'CH', 'CH', 'CH', 'O', 'O', 'OH2', 'OH2']",False,3.2.1.28,0.25,16,False,['3.2.1.28'],1,0.0,0.0,0.0,False,0.0,1.0,0.9526014924049377,False,3.2.1.192,1.0,1,True,['3.2.1.192'],1,1.0,1.0,1.0,True,1.0,1.0,0.25964799523353577
rxn47169,['3.1.12.2'],"['CH', 'CH', 'CH', 'CH', 'O', 'OH2', 'P']",False,2.7.1.23,0.125,16,False,[],0,0.0,0.0,0.0,False,0.1,0.6859286084157652,0.9413391351699829,False,3.6.1.9,0.5714285714285714,7,False,['3.6.1.9'],1,0.0,0.0,0.0,False,1.0,1.0,0.9095603823661804
rxn47170,['4.2.3.161'],"['C', 'C', 'C', 'CH', 'CH', 'CH', 'CH2', 'CH2', 'CH2', 'O']",False,4.2.3.-,0.391304347826087,23,False,['4.2.3.-'],1,0.0,0.0,0.0,False,0.0,0.9980392156862744,0.9561768174171448,False,4.2.3.-,0.75,8,False,['4.2.3.-'],1,0.0,0.0,0.0,True,1.0,1.0,0.6863791346549988
rxn47177,['6.3.2.40'],"['C', 'C', 'CH', 'CH', 'CH', 'CH', 'CH3', 'NH2', 'NH3+', 'O', 'O', 'O-', 'O-', 'OH', 'P', 'P', 'P', 'S+']",False,6.3.2.40,0.25,4,True,"['6.3.2.40', '3.1.1.39', '6.-.-.-', '2.8.2.-']",4,0.25,1.0,0.4,True,0.0,0.6812397522232477,0.9166461825370789,True,6.3.2.40,1.0,1,True,['6.3.2.40'],1,1.0,1.0,1.0,True,1.0,1.0,-1.0
rxn47179,['1.14.11.M1'],"['C', 'C', 'CH2', 'O', 'O', 'O-']",False,1.14.11.-,0.625,16,False,['1.14.11.-'],1,0.0,0.0,0.0,False,0.6,0.9700000000000001,0.961476743221283,False,1.14.11.-,0.6,20,False,['1.14.11.-'],1,0.0,0.0,0.0,False,1.0,1.0,0.9547785520553589
rxn47184,['6.3.4.17'],"['O', 'O', 'O-', 'P']",False,2.7.7.48,0.2,25,False,"['2.7.7.48', '2.7.7.6', '2.7.7.7']",3,0.0,0.0,0.0,False,0.03333333333333333,0.7755635123175003,0.944244384765625,False,6.3.4.3,0.25,4,False,"['6.3.4.3', '6.3.1.8', '6.3.4.14', '6.3.4.17']",4,0.25,1.0,0.4,True,1.0,1.0,0.4485951066017151
rxn47185,['2.7.7.88'],"['O', 'OH', 'P', 'P']",False,2.7.7.37,0.19047619047619047,21,False,[],0,0.0,0.0,0.0,False,0.13333333333333333,0.6822571028066966,0.9322432279586792,False,2.7.7.-,0.16666666666666666,6,False,[],0,0.0,0.0,0.0,True,1.0,0.7435378115214013,0.6799158453941345
rxn46700,['1.14.15.11'],"['*', '*', '*', '*', 'CH', 'CH2', 'Fe+2', 'Fe+2', 'O', 'O']",False,1.14.15.1,0.125,8,False,[],0,0.0,0.0,0.0,False,0.0,1.0,0.9912338852882385,True,1.14.15.11,1.0,1,True,['1.14.15.11'],1,1.0,1.0,1.0,True,1.0,1.0,-1.0
rxn46744,['2.5.1.127'],"['CH2', 'NH2', 'NH2+', 'NH3+', 'S+']",False,2.3.2.1,0.14285714285714285,14,False,[],0,0.0,0.0,0.0,False,0.0,0.2772580339267779,0.8366697430610657,True,2.5.1.127,1.0,1,True,['2.5.1.127'],1,1.0,1.0,1.0,True,1.0,1.0,-1.0
rxn46745,['1.16.3.3'],"['Mn+2', 'Mn+2', 'Mn+2', 'Mn+2', 'O', 'O', 'O', 'O', 'OH2', 'OH2', 'OH2', 'OH2']",False,1.16.3.-,0.3333333333333333,9,False,"['1.16.3.-', '1.11.1.13', '2.4.1.25', '2.4.1.8', '3.2.1.20', '4.2.1.131']",6,0.0,0.0,0.0,False,0.0,0.5694444444444444,0.9326745867729187,True,1.16.3.3,1.0,1,True,['1.16.3.3'],1,1.0,1.0,1.0,True,1.0,1.0,-1.0
rxn46748,['1.20.4.2'],"['As', 'O-']",False,2.4.1.-,0.17647058823529413,17,False,[],0,0.0,0.0,0.0,False,0.0,0.18958347849200313,0.8820613622665405,True,1.20.4.2,1.0,1,True,['1.20.4.2'],1,1.0,1.0,1.0,True,1.0,1.0,-1.0
rxn46764,['2.1.1.192'],"['CH', 'CH', 'CH', 'CH', 'CH', 'CH2', 'CH3', 'Fe+2', 'Fe+2', 'Fe+3', 'Fe+3', 'S', 'S', 'S', 'S', 'S+', 'S+']",False,2.1.1.201,0.21428571428571427,14,False,"['2.1.1.201', '2.1.1.-']",2,0.0,0.0,0.0,True,0.06666666666666667,0.963855421686747,0.8738502264022827,False,2.1.1.224,0.5,2,False,"['2.1.1.224', '2.1.1.192']",2,0.5,1.0,0.6666666666666666,True,1.0,1.0,0.3197818696498871
rxn46769,['2.4.1.351'],"['C', 'CH', 'CH', 'CH', 'CH', 'CH', 'CH', 'O']",False,4.1.1.90,0.13333333333333333,15,False,[],0,0.0,0.0,0.0,False,0.0,0.39386515075037015,0.853480875492096,True,2.4.1.351,1.0,1,True,['2.4.1.351'],1,1.0,1.0,1.0,True,1.0,1.0,-1.0
rxn46771,['1.3.7.6'],"['C', 'CH', 'CH', 'CH', 'CH2', 'CH3', 'Fe+3', 'Fe+3', 'Fe+3', 'Fe+3']",False,1.3.7.5,0.07692307692307693,13,False,[],0,0.0,0.0,0.0,True,0.0,0.6333333333333334,0.9670238494873047,True,1.3.7.6,1.0,1,True,['1.3.7.6'],1,1.0,1.0,1.0,True,1.0,1.0,-1.0
rxn46783,['2.7.1.188'],"['O', 'O-', 'OH', 'OH', 'P']",False,2.7.1.11,0.3181818181818182,22,False,['2.7.1.11'],1,0.0,0.0,0.0,False,0.43333333333333335,0.9269406392694063,0.9732179045677185,False,2.7.1.11,0.14285714285714285,21,False,[],0,0.0,0.0,0.0,False,1.0,1.0,0.9642063975334167
rxn47298,['1.1.1.406'],"['C', 'CH', 'CH', 'CH', 'CH', 'CH', 'CH', 'CH', 'CH', 'N+', 'OH']",False,1.1.1.-,0.25,20,False,['1.1.1.-'],1,0.0,0.0,0.0,False,0.06666666666666667,0.9451476793248944,0.9691211581230164,False,1.1.1.71,0.47058823529411764,17,False,['1.1.1.71'],1,0.0,0.0,0.0,True,1.0,0.950773558368495,0.6381441950798035
rxn47299,['5.1.3.t'],['CH'],False,5.1.3.1,0.4,5,False,"['5.1.3.1', '5.1.3.9', '5.-.-.-', '5.1.3.22', '5.1.3.40', '5.1.3.4']",6,0.0,0.0,0.0,False,0.26666666666666666,0.32209669670325286,0.9910991787910461,False,5.1.3.1,0.1,20,False,[],0,0.0,0.0,0.0,False,1.0,0.35944534523696414,0.9882014393806458
rxn47324,['4.3.2.8'],"['C', 'NH', 'NH3+']",False,2.1.4.1,0.13333333333333333,15,False,[],0,0.0,0.0,0.0,False,0.13333333333333333,0.3179459815813858,0.8725103139877319,False,2.1.4.1,0.2,15,False,"['2.1.4.1', '2.3.2.4']",2,0.0,0.0,0.0,True,1.0,0.48175707055771666,0.745171844959259
rxn47328,['1.14.14.144'],"['C', 'C', 'C', 'C', 'C', 'C', 'CH', 'CH3', 'N', 'N', 'NH', 'NH', 'O', 'O']",False,1.14.14.1,0.15384615384615385,13,False,[],0,0.0,0.0,0.0,False,0.03333333333333333,1.0,0.9886614680290222,False,1.14.14.eo,0.3333333333333333,3,False,"['1.14.14.eo', '1.14.14.134', '1.14.14.144']",3,0.3333333333333333,1.0,0.5,True,1.0,1.0,0.3598799705505371
rxn47334,['4.2.3.151'],"['C', 'CH', 'CH', 'CH', 'CH', 'CH2', 'CH2', 'CH2', 'CH2', 'O', 'OH2', 'P']",False,4.2.3.149,0.05263157894736842,19,False,[],0,0.0,0.0,0.0,False,0.0,0.9029146793852676,0.9516594409942627,True,4.2.3.151,1.0,1,True,['4.2.3.151'],1,1.0,1.0,1.0,True,1.0,1.0,-1.0
rxn47338,['4.2.3.184'],"['C', 'C', 'C', 'CH', 'CH', 'CH', 'CH2', 'O', 'OH2']",False,4.2.3.-,0.15,20,False,[],0,0.0,0.0,0.0,False,0.23333333333333334,1.0,0.9866711497306824,False,4.2.3.70,0.125,8,False,[],0,0.0,0.0,0.0,True,1.0,1.0,0.7680276036262512
rxn47339,['6.2.1.45'],"['C', 'O', 'O-', 'P', 'S-']",False,6.2.1.-,0.2222222222222222,9,False,['6.2.1.-'],1,0.0,0.0,0.0,False,0.06666666666666667,0.9496693346608329,0.9148887991905212,False,6.2.1.r,0.25,4,False,"['6.2.1.r', '6.2.1.55', '6.2.1.19', '6.2.1.45']",4,0.25,1.0,0.4,True,1.0,1.0,0.4742545485496521
rxn47346,['1.14.11.51'],"['C', 'C', 'CH3', 'NH', 'O', 'O', 'O-']",False,1.7.1.-,0.2222222222222222,9,False,['1.7.1.-'],1,0.0,0.0,0.0,False,0.06666666666666667,0.8001787427501714,0.8241444230079651,False,1.14.11.53,0.5,2,False,"['1.14.11.53', '1.14.11.51']",2,0.5,1.0,0.6666666666666666,True,1.0,1.0,0.3088618814945221
rxn47053,['3.1.21.5'],"['O', 'O']",False,3.1.11.5,0.1111111111111111,18,False,[],0,0.0,0.0,0.0,False,0.06666666666666667,0.5990846003654178,0.9315957427024841,False,3.1.11.5,0.07142857142857142,14,False,[],0,0.0,0.0,0.0,True,1.0,0.3975006727343364,0.5803643465042114
rxn47055,['1.2.5.3'],"['C', 'C', 'C', 'C', 'C', 'C', 'CH', 'O', 'O', 'O+', 'OH2']",False,1.4.5.-,0.25,8,False,['1.4.5.-'],1,0.0,0.0,0.0,False,0.0,0.7407407407407408,0.9864155650138855,False,1.2.5.3,1.0,1,True,['1.2.5.3'],1,1.0,1.0,1.0,True,1.0,1.0,-0.019696950912475586
rxn47058,['1.5.1.q'],"['C', 'CH', 'CH', 'CH', 'CH', 'CH', 'N+', 'NH2+', 'OH2']",False,1.3.99.-,0.16666666666666666,12,False,[],0,0.0,0.0,0.0,False,0.06666666666666667,0.8794926824799262,0.9049825072288513,False,1.5.1.22,0.1,10,False,[],0,0.0,0.0,0.0,True,1.0,1.0,0.7033745646476746
rxn47059,['2.4.2.58'],"['CH', 'CH', 'CH', 'CH', 'CH', 'O', 'OH']",False,2.4.1.-,0.22727272727272727,22,False,['2.4.1.-'],1,0.0,0.0,0.0,False,0.6666666666666666,0.9429362535612534,0.9641180038452148,False,2.4.1.-,0.30434782608695654,23,False,['2.4.1.-'],1,0.0,0.0,0.0,False,1.0,0.9830409356725144,0.9620831608772278
rxn47060,['1.14.15.27'],"['C', 'CH', 'CH', 'CH2', 'CH3', 'CH3', 'Fe+2', 'Fe+2', 'O', 'O']",False,1.14.11.-,0.3333333333333333,9,False,"['1.14.11.-', '1.14.11.12']",2,0.0,0.0,0.0,False,0.0,1.0,0.8606494069099426,True,1.14.15.27,1.0,1,True,['1.14.15.27'],1,1.0,1.0,1.0,True,1.0,1.0,-1.0
rxn47064,['1.1.1.M44'],"['C', 'CH', 'CH', 'CH', 'CH', 'CH', 'N+', 'OH']",False,1.1.1.35,0.125,8,False,[],0,0.0,0.0,0.0,False,0.3333333333333333,0.5244356337536668,0.8348721265792847,False,1.1.1.-,0.23076923076923078,13,False,['1.1.1.-'],1,0.0,0.0,0.0,False,1.0,0.9117011423278789,0.7979768514633179
rxn47067,['1.14.11.54'],"['C', 'C', 'C', 'CH3', 'N', 'NH', 'O', 'O', 'O-']",False,2.7.1.69,0.47058823529411764,17,False,['2.7.1.69'],1,0.0,0.0,0.0,False,0.1,0.4098219735341113,0.8928824067115784,False,1.14.11.54,1.0,1,True,['1.14.11.54'],1,1.0,1.0,1.0,True,1.0,1.0,0.4878550171852112
rxn47085,['1.13.12.6'],"['*', 'C', 'O', 'O']",False,1.14.13.39,0.3333333333333333,12,False,['1.14.13.39'],1,0.0,0.0,0.0,False,0.0,0.42972781419606615,0.8766777515411377,True,1.13.12.6,1.0,1,True,['1.13.12.6'],1,1.0,1.0,1.0,True,1.0,1.0,-1.0
rxn48282,['3.5.1.81'],"['C', 'CH', 'NH', 'OH2']",False,3.5.1.14,0.15789473684210525,19,False,[],0,0.0,0.0,0.0,True,0.3,1.0,0.9606067538261414,False,3.5.1.14,0.21428571428571427,14,False,"['3.5.1.14', '3.5.1.23']",2,0.0,0.0,0.0,True,1.0,1.0,0.9304158091545105
rxn48290,['3.4.16.5'],"['C', 'NH', 'OH2']",False,3.4.13.4,0.1111111111111111,18,False,[],0,0.0,0.0,0.0,False,0.7666666666666667,1.0,0.9525901675224304,False,3.4.13.18,0.125,16,False,[],0,0.0,0.0,0.0,False,1.0,1.0,0.9438075423240662
rxn48291,['1.5.1.40'],"['C', 'C', 'C', 'C', 'C', 'C', 'CH', 'CH', 'CH', 'CH', 'CH', 'CH2', 'N', 'N', 'N+', 'NH']",True,1.2.1.3,0.2,20,False,['1.2.1.3'],1,0.0,0.0,0.0,True,0.06666666666666667,0.8688487652959714,0.9496238231658936,True,1.5.1.40,1.0,3,True,['1.5.1.40'],1,1.0,1.0,1.0,True,1.0,1.0,0.32287099957466125
rxn48305,['3.4.23.43'],"['*', 'C', 'CH2', 'NH', 'OH2']",False,3.4.16.6,0.058823529411764705,17,False,[],0,0.0,0.0,0.0,False,0.0,0.5271917629969639,0.8976355195045471,True,3.4.23.43,1.0,1,True,['3.4.23.43'],1,1.0,1.0,1.0,True,1.0,1.0,-1.0
rxn48308,['4.2.3.fr'],"['C', 'C', 'C', 'CH', 'CH', 'CH', 'CH2', 'CH2', 'CH2', 'CH2', 'CH3', 'CH3', 'CH3', 'O']",False,4.2.3.-,0.20833333333333334,24,False,['4.2.3.-'],1,0.0,0.0,0.0,False,0.0,0.710836811933586,0.9754719138145447,False,4.2.3.-,0.5,2,False,"['4.2.3.-', '4.2.3.129', '4.2.3.fr']",3,0.3333333333333333,1.0,0.5,True,1.0,0.6190476190476191,0.28967753052711487
rxn48310,['1.14.14.125'],"['C', 'C', 'C', 'C', 'C', 'CH', 'CH2', 'N', 'N', 'NH', 'NH', 'O', 'O']",False,1.14.14.70,0.14285714285714285,7,False,[],0,0.0,0.0,0.0,False,0.9666666666666667,1.0,0.9780592322349548,False,1.14.14.70,0.14285714285714285,7,False,[],0,0.0,0.0,0.0,False,1.0,1.0,0.9776346683502197
rxn48318,['2.7.8.20'],"['CH', 'CH2', 'O', 'OH', 'OH', 'P']",False,1.13.11.1,0.25,16,False,"['1.13.11.1', '1.13.11.-']",2,0.0,0.0,0.0,False,0.0,0.15639015964487663,0.9409534335136414,False,4.2.1.-,0.5,2,False,"['4.2.1.-', '4.2.1.136', '2.7.8.20']",3,0.3333333333333333,1.0,0.5,True,1.0,0.5866666666666667,-0.19725432991981506
rxn48319,['4.2.3.195'],"['C', 'C', 'C', 'CH', 'CH', 'CH', 'CH2', 'CH2', 'CH2', 'CH2', 'CH2', 'CH3', 'O']",False,4.2.3.-,0.5714285714285714,21,False,['4.2.3.-'],1,0.0,0.0,0.0,False,0.06666666666666667,0.9433082706766918,0.9913434982299805,False,4.2.3.-,0.5,4,False,"['4.2.3.-', '4.2.3.93', '4.2.3.195']",3,0.3333333333333333,1.0,0.5,True,1.0,1.0,0.6451678276062012
rxn46966,['2.3.1.cy'],"['C', 'OH', 'S']",False,2.3.1.-,0.5,14,False,"['2.3.1.-', '3.1.2.6']",2,0.0,0.0,0.0,False,0.1,0.624867585210648,0.8822060227394104,False,2.3.1.153,0.6428571428571429,14,False,"['2.3.1.153', '2.3.1.-']",2,0.0,0.0,0.0,False,1.0,0.705605746577858,0.8373444676399231
rxn46969,['2.7.3.13'],"['NH2', 'O', 'O', 'OH2', 'P', 'P']",False,2.7.13.2,0.3,10,False,"['2.7.13.2', '6.3.4.5', '2.7.7.35']",3,0.0,0.0,0.0,False,0.0,0.6330511391512377,0.7920919060707092,True,2.7.3.13,1.0,1,True,['2.7.3.13'],1,1.0,1.0,1.0,True,1.0,1.0,-1.0
rxn46977,['6.2.1.43'],"['C', 'O', 'O-', 'P', 'SH']",False,6.2.1.3,0.5833333333333334,12,False,"['6.2.1.3', '6.2.1.-']",2,0.0,0.0,0.0,False,0.8,1.0,0.9908778667449951,False,6.2.1.3,0.7272727272727273,11,False,['6.2.1.3'],1,0.0,0.0,0.0,False,1.0,1.0,0.9903972744941711
rxn46982,['2.1.2.9'],"['CH', 'N']",False,3.5.1.10,0.1111111111111111,18,False,[],0,0.0,0.0,0.0,False,0.03333333333333333,0.4596571960893704,0.8286927342414856,False,2.1.2.9,1.0,1,True,['2.1.2.9'],1,1.0,1.0,1.0,True,1.0,0.2085721474905132,0.3570272922515869
rxn46985,['2.4.1.134'],"['CH', 'CH', 'CH', 'CH', 'CH', 'O', 'OH']",False,2.4.1.37,0.17647058823529413,17,False,[],0,0.0,0.0,0.0,True,0.7,0.8851654638267912,0.9303470849990845,False,2.4.1.40,0.1875,16,False,[],0,0.0,0.0,0.0,True,1.0,0.8682334711483009,0.9193196892738342
rxn46986,['1.5.1.15'],"['C', 'CH', 'CH', 'CH', 'CH', 'CH2', 'N', 'N+']",False,1.3.1.21,0.2222222222222222,18,False,['1.3.1.21'],1,0.0,0.0,0.0,True,0.23333333333333334,0.8263984488567828,0.9428777694702148,False,1.5.1.-,0.375,8,False,"['1.5.1.-', '1.5.1.5', '1.5.1.15']",3,0.3333333333333333,1.0,0.5,True,1.0,0.9306693141391578,0.7340465188026428
rxn46998,['2.5.1.119'],"['CH', 'CH', 'CH2', 'O']",False,4.2.3.-,0.36363636363636365,11,False,['4.2.3.-'],1,0.0,0.0,0.0,False,0.0,0.18025739398690543,0.9027363061904907,False,2.5.1.34,0.5,2,False,"['2.5.1.34', '2.5.1.119']",2,0.5,1.0,0.6666666666666666,True,1.0,0.28694266579564176,0.36618146300315857
rxn47004,['1.1.3.47'],"['CH', 'CH2', 'O', 'O', 'O', 'O', 'O', 'O', 'OH', 'OH2', 'OH2']",False,1.13.11.-,0.5416666666666666,24,False,['1.13.11.-'],1,0.0,0.0,0.0,False,0.0,0.9696969696969696,0.962680995464325,True,1.1.3.47,1.0,1,True,['1.1.3.47'],1,1.0,1.0,1.0,True,1.0,1.0,-1.0
rxn46509,['2.3.2.32'],"['C', 'CH', 'CH', 'NH2+', 'NH2+', 'NH3+', 'S']",False,2.3.2.24,0.08333333333333333,12,False,[],0,0.0,0.0,0.0,False,0.23333333333333334,0.5033109248638162,0.8810518383979797,False,2.3.2.24,0.25,4,False,"['2.3.2.24', '2.3.2.n', '2.3.2.27', '2.3.2.31', '2.3.2.32']",5,0.2,1.0,0.33333333333333337,True,1.0,1.0,0.7499999403953552
rxn46510,['2.4.1.78'],"['CH', 'CH', 'CH', 'CH', 'CH', 'O', 'O', 'O-', 'P', 'P']",False,2.4.1.-,0.2222222222222222,18,False,['2.4.1.-'],1,0.0,0.0,0.0,False,0.06666666666666667,0.987280701754386,0.955949604511261,False,2.4.1.M22,0.16666666666666666,6,False,[],0,0.0,0.0,0.0,True,1.0,1.0,0.6028019785881042
rxn46535,['2.3.1.234'],"['C', 'CH', 'CH', 'CH', 'CH', 'NH2', 'O']",False,6.3.1.9,0.18181818181818182,11,False,[],0,0.0,0.0,0.0,False,0.0,0.5543866503866504,0.7855058312416077,True,2.3.1.234,1.0,1,True,['2.3.1.234'],1,1.0,1.0,1.0,True,1.0,1.0,-1.0
rxn46537,['2.1.1.340'],"['CH', 'CH', 'CH', 'CH', 'CH', 'CH', 'CH', 'CH', 'CH3', 'CH3', 'NH3+', 'S+', 'S+']",False,2.1.1.-,0.14285714285714285,14,False,[],0,0.0,0.0,0.0,False,0.13333333333333333,0.6758380263191268,0.8531960844993591,False,2.1.1.-,0.18181818181818182,11,False,[],0,0.0,0.0,0.0,True,1.0,1.0,0.686185359954834
rxn46543,['2.5.1.135'],"['CH', 'NH3+', 'O']",False,2.4.2.26,0.14285714285714285,14,False,[],0,0.0,0.0,0.0,False,0.0,0.39490607054323,0.8923399448394775,False,4.3.3.-,0.5,2,False,"['4.3.3.-', '2.5.1.135']",2,0.5,1.0,0.6666666666666666,True,1.0,0.21179412884192325,0.26263031363487244
rxn46546,['1.12.1.5'],"['C', 'CH', 'CH', 'CH', 'CH', 'H', 'N+']",False,1.1.1.170,0.20833333333333334,24,False,['1.1.1.170'],1,0.0,0.0,0.0,False,0.03333333333333333,0.991715550066893,0.9803494215011597,False,1.12.1.5,0.6666666666666666,3,True,"['1.12.1.5', '1.12.1.3', '1.12.1.2']",3,0.3333333333333333,1.0,0.5,True,1.0,1.0,0.31448301672935486
rxn46550,['2.7.1.25'],"['CH', 'CH', 'CH', 'CH', 'O', 'O', 'O-', 'P']",False,3.6.1.61,0.15384615384615385,13,False,[],0,0.0,0.0,0.0,False,0.0,0.9081589756966986,0.9382651448249817,False,2.7.9.2,0.3333333333333333,3,False,"['2.7.9.2', '2.7.11.1', '2.7.11.13', '2.7.11.22', '2.7.12.2', '2.7.1.25']",6,0.16666666666666666,1.0,0.2857142857142857,True,1.0,1.0,0.23611457645893097
rxn46560,['4.1.1.103'],"['C', 'C', 'O-']",False,4.1.1.-,0.2777777777777778,18,False,['4.1.1.-'],1,0.0,0.0,0.0,False,0.9666666666666667,0.9755555555555555,0.9617949724197388,False,4.1.1.-,0.2777777777777778,18,False,['4.1.1.-'],1,0.0,0.0,0.0,False,1.0,1.0,0.9610236883163452
rxn45860,['1.14.19.33'],"['CH', 'CH', 'CH', 'CH', 'CH2', 'CH2', 'CH2', 'CH2', 'Fe-2', 'Fe-2', 'O', 'O']",False,1.14.19.38,0.09090909090909091,11,False,[],0,0.0,0.0,0.0,False,0.0,1.0,0.9034861326217651,True,1.14.19.33,1.0,1,True,['1.14.19.33'],1,1.0,1.0,1.0,True,1.0,1.0,-1.0
rxn45862,['1.14.14.68'],"['C', 'C', 'C', 'C', 'C', 'CH', 'CH2', 'N', 'N', 'NH', 'NH', 'O', 'O']",False,1.14.14.70,0.16666666666666666,6,False,[],0,0.0,0.0,0.0,False,0.9333333333333333,1.0,0.9857164025306702,False,1.14.14.70,0.16666666666666666,6,False,[],0,0.0,0.0,0.0,False,1.0,1.0,0.9847620725631714
rxn45867,['1.16.1.10'],"['C', 'CH', 'CH', 'CH', 'CH', 'Fe+', 'Fe+', 'N+']",False,1.4.1.12,0.08695652173913043,23,False,[],0,0.0,0.0,0.0,False,0.0,1.0,0.9844905734062195,False,1.16.1.7,0.5,2,False,"['1.16.1.7', '1.16.1.10']",2,0.5,1.0,0.6666666666666666,True,1.0,1.0,0.2796473503112793
